"area_fips","year","Annual_Debt_to_income_ratio_low","Annual_Debt_to_income_ratio_high"
21111,1999,0.39,0.895
21111,2000,0.78,1.01
21111,2001,0.78,1.01
21111,2002,0.78,1.01
21111,2003,0.895,1.1
21111,2004,1.01,1.19
21111,2005,1.01,1.19
21111,2006,1.01,1.19
21111,2007,1.01,1.19
21111,2008,1.01,1.19
21111,2009,1.01,1.19
21111,2010,0.9525,1.145
21111,2011,0.895,1.1
21111,2012,0.78,1.01
21111,2013,0.78,1.01
21111,2014,0.78,1.01
21111,2015,0.78,1.01
21111,2016,0.78,1.01
21111,2017,0.585,0.9525
21111,2018,0.78,1.01
21111,2019,0.39,0.895
21111,2020,0.585,0.9525
21111,2021,0.39,0.895
21111,2022,0.39,0.895
21111,2023,0.195,0.8375
21111,2024,0,0.78
21113,1999,1.5875,1.8425
21113,2000,1.6475,1.925
21113,2001,1.82,2.15
21113,2002,1.9025,2.265
21113,2003,2.15,2.61
21113,2004,2.15,2.61
21113,2005,2.265,2.815
21113,2006,2.495,3.225
21113,2007,2.61,3.43
21113,2008,2.61,3.43
21113,2009,2.815,3.43
21113,2010,2.815,3.43
21113,2011,2.61,3.43
21113,2012,2.61,3.43
21113,2013,2.61,3.43
21113,2014,2.61,3.43
21113,2015,2.61,3.43
21113,2016,2.38,3.02
21113,2017,2.495,3.225
21113,2018,2.38,3.02
21113,2019,2.265,2.815
21113,2020,2.15,2.61
21113,2021,1.985,2.38
21113,2022,1.9025,2.265
21113,2023,2.15,2.61
21113,2024,2.15,2.61
21115,1999,2.15,2.61
21115,2000,2.815,3.43
21115,2001,2.495,3.225
21115,2002,2.1,2.585
21115,2003,2.0675,2.495
21115,2004,2.15,2.61
21115,2005,2.0675,2.495
21115,2006,2.15,2.61
21115,2007,2.15,2.61
21115,2008,2.0675,2.495
21115,2009,1.82,2.15
21115,2010,1.985,2.38
21115,2011,1.8725,2.2375
21115,2012,1.76,2.0675
21115,2013,1.7,1.985
21115,2014,1.64,1.9025
21115,2015,1.64,1.9025
21115,2016,1.82,2.15
21115,2017,1.76,2.0675
21115,2018,1.76,2.0675
21115,2019,2.0675,2.495
21115,2020,2.15,2.61
21115,2021,2.15,2.61
21115,2022,1.985,2.38
21115,2023,2.0675,2.495
21115,2024,1.82,2.15
21117,1999,1.28,1.475
21117,2000,1.325,1.5275
21117,2001,1.28,1.475
21117,2002,1.58,1.82
21117,2003,1.64,1.9025
21117,2004,1.76,2.0675
21117,2005,1.76,2.0675
21117,2006,1.82,2.15
21117,2007,1.82,2.15
21117,2008,1.7,1.985
21117,2009,1.58,1.82
21117,2010,1.5875,1.8425
21117,2011,1.475,1.7
21117,2012,1.37,1.58
21117,2013,1.37,1.58
21117,2014,1.235,1.4225
21117,2015,1.19,1.37
21117,2016,1.19,1.37
21117,2017,1.19,1.37
21117,2018,1.145,1.325
21117,2019,1.145,1.325
21117,2020,1.1,1.28
21117,2021,1.1,1.28
21117,2022,1.055,1.235
21117,2023,1.01,1.19
21117,2024,1.01,1.19
21119,1999,0,0.78
21119,2000,0.39,0.895
21119,2001,0.585,0.9525
21119,2002,0.39,0.895
21119,2003,0.78,1.01
21119,2004,0,0.78
21119,2005,0.195,0.8375
21119,2006,0.78,1.01
21119,2007,0.78,1.01
21119,2008,0.78,1.01
21119,2009,0.78,1.01
21119,2010,0.8375,1.055
21119,2011,0.78,1.01
21119,2012,1.235,1.43
21119,2013,1.5275,1.76
21119,2014,1.64,1.9025
21119,2015,2.0675,2.495
21119,2016,2.15,2.61
21119,2017,2.495,3.225
21119,2018,2.495,3.225
21119,2019,2.2975,2.905
21119,2020,2.215,2.79
21119,2021,1.98,2.42
21119,2022,1.985,2.38
21119,2023,1.82,2.15
21119,2024,1.82,2.15
21121,1999,1.3575,1.625
21121,2000,1.6625,1.955
21121,2001,1.5275,1.76
21121,2002,1.5275,1.76
21121,2003,1.7,1.985
21121,2004,1.82,2.15
21121,2005,1.64,1.9025
21121,2006,1.5275,1.76
21121,2007,1.7,1.985
21121,2008,1.76,2.0675
21121,2009,1.76,2.0675
21121,2010,1.64,1.9025
21121,2011,1.7,1.985
21121,2012,1.76,2.0675
21121,2013,1.7,1.985
21121,2014,1.58,1.82
21121,2015,1.64,1.9025
21121,2016,1.76,2.0675
21121,2017,1.82,2.15
21121,2018,1.64,1.9025
21121,2019,1.82,2.15
21121,2020,1.76,2.0675
21121,2021,1.82,2.15
21121,2022,1.7,1.985
21121,2023,1.9025,2.265
21121,2024,1.82,2.15
21123,1999,1.03,1.2425
21123,2000,0.505,0.985
21123,2001,0.9975,1.19
21123,2002,1.235,1.43
21123,2003,1.6475,1.925
21123,2004,2.15,2.61
21123,2005,1.76,2.0675
21123,2006,1.5875,1.8425
21123,2007,2.15,2.61
21123,2008,1.9025,2.265
21123,2009,1.985,2.38
21123,2010,2.15,2.61
21123,2011,2.15,2.61
21123,2012,2.265,2.815
21123,2013,2.495,3.225
21123,2014,2.61,3.43
21123,2015,2.495,3.225
21123,2016,2.61,3.43
21123,2017,2.61,3.43
21123,2018,3.02,3.43
21123,2019,3.43,NA
21123,2020,3.43,NA
21123,2021,3.43,NA
21123,2022,3.225,3.43
21123,2023,3.43,NA
21123,2024,3.43,NA
21125,1999,1.235,1.4225
21125,2000,1.235,1.4225
21125,2001,1.145,1.325
21125,2002,1.235,1.4225
21125,2003,1.475,1.7
21125,2004,1.4225,1.64
21125,2005,1.58,1.82
21125,2006,1.4225,1.64
21125,2007,1.475,1.7
21125,2008,1.5275,1.76
21125,2009,1.5275,1.76
21125,2010,1.4225,1.64
21125,2011,1.37,1.58
21125,2012,1.37,1.58
21125,2013,1.325,1.5275
21125,2014,1.235,1.4225
21125,2015,1.19,1.37
21125,2016,1.19,1.37
21125,2017,1.145,1.325
21125,2018,1.055,1.235
21125,2019,1.19,1.37
21125,2020,1.19,1.37
21125,2021,1.1,1.28
21125,2022,1.055,1.235
21125,2023,1.01,1.19
21125,2024,1.19,1.37
21127,1999,1.9025,2.265
21127,2000,2.0675,2.495
21127,2001,1.9025,2.265
21127,2002,1.5875,1.8425
21127,2003,1.76,2.0675
21127,2004,1.475,1.7
21127,2005,1.4225,1.64
21127,2006,1.5275,1.76
21127,2007,1.325,1.5275
21127,2008,1.19,1.37
21127,2009,1.19,1.37
21127,2010,1.325,1.5275
21127,2011,1.2425,1.445
21127,2012,1.325,1.5275
21127,2013,1.475,1.7
21127,2014,1.37,1.58
21127,2015,1.325,1.5275
21127,2016,1.28,1.475
21127,2017,1.4225,1.64
21127,2018,1.235,1.4225
21127,2019,1.145,1.325
21127,2020,1.1,1.28
21127,2021,1.19,1.37
21127,2022,1.145,1.325
21127,2023,1.055,1.235
21127,2024,1.01,1.19
21129,1999,0.9525,1.145
21129,2000,1.2875,1.49
21129,2001,1.235,1.4225
21129,2002,1.19,1.37
21129,2003,1.37,1.58
21129,2004,1.325,1.5275
21129,2005,1.37,1.58
21129,2006,1.475,1.7
21129,2007,1.145,1.325
21129,2008,1.37,1.58
21129,2009,1.49,1.73
21129,2010,1.82,2.15
21129,2011,1.76,2.0675
21129,2012,1.5275,1.76
21129,2013,1.475,1.7
21129,2014,1.535,1.7825
21129,2015,1.5275,1.76
21129,2016,1.5875,1.8425
21129,2017,1.76,2.0675
21129,2018,1.9025,2.265
21129,2019,1.82,2.15
21129,2020,1.76,2.0675
21129,2021,1.985,2.38
21129,2022,1.5875,1.8425
21129,2023,1.58,1.82
21129,2024,1.19,1.37
21131,1999,0,0.78
21131,2000,0,0.78
21131,2001,0.78,1.01
21131,2002,0.8375,1.055
21131,2003,0.9525,1.145
21131,2004,0.895,1.1
21131,2005,0.6425,0.9975
21131,2006,0.8375,1.055
21131,2007,1.01,1.19
21131,2008,1.145,1.325
21131,2009,0.985,1.19
21131,2010,0.78,1.01
21131,2011,0.9525,1.145
21131,2012,1.01,1.19
21131,2013,1.145,1.3325
21131,2014,1.4225,1.64
21131,2015,1.5275,1.76
21131,2016,1.385,1.595
21131,2017,1.37,1.58
21131,2018,1.235,1.4225
21131,2019,1.6475,1.925
21131,2020,1.37,1.58
21131,2021,1.19,1.37
21131,2022,1.1,1.28
21131,2023,1.0425,1.235
21131,2024,0.78,1.01
21133,1999,1.385,1.6025
21133,2000,1.64,1.9025
21133,2001,1.37,1.58
21133,2002,1.325,1.5275
21133,2003,1.235,1.4225
21133,2004,1.4225,1.64
21133,2005,1.325,1.5275
21133,2006,1.325,1.5275
21133,2007,1.37,1.58
21133,2008,1.235,1.4225
21133,2009,1.235,1.4225
21133,2010,1.19,1.37
21133,2011,0.895,1.1
21133,2012,1.1,1.28
21133,2013,1.145,1.325
21133,2014,1.1,1.28
21133,2015,1.1,1.28
21133,2016,1.37,1.58
21133,2017,1.4225,1.64
21133,2018,1.325,1.5275
21133,2019,1.19,1.37
21133,2020,1.19,1.37
21133,2021,1.055,1.235
21133,2022,0.9525,1.145
21133,2023,0.9525,1.145
21133,2024,1.01,1.19
21135,1999,2.0675,2.495
21135,2000,2.7,3.15666666666667
21135,2001,2.61,3.43
21135,2002,1.82,2.15
21135,2003,1.76,2.0675
21135,2004,1.58,1.82
21135,2005,1.4225,1.64
21135,2006,1.145,1.325
21135,2007,1.4825,1.7075
21135,2008,1.5875,1.8425
21135,2009,1.43,1.6475
21135,2010,1.4225,1.64
21135,2011,1.49,1.73
21135,2012,1.7,1.985
21135,2013,1.475,1.7
21135,2014,1.64,1.9025
21135,2015,1.76,2.0675
21135,2016,1.76,2.0675
21135,2017,1.5275,1.76
21135,2018,1.905,2.3275
21135,2019,1.7825,2.1
21135,2020,1.28,1.475
21135,2021,1.1,1.28
21135,2022,1.19,1.37
21135,2023,1.28,1.475
21135,2024,1.37,1.58
21137,1999,1.7,1.985
21137,2000,1.985,2.38
21137,2001,1.82,2.15
21137,2002,2.265,2.815
21137,2003,2.265,2.815
21137,2004,2.15,2.61
21137,2005,1.8375,2.2225
21137,2006,2.265,2.815
21137,2007,2.61,3.43
21137,2008,2.265,2.815
21137,2009,2.38,3.02
21137,2010,2.38,3.02
21137,2011,2.38,3.02
21137,2012,2.15,2.61
21137,2013,2.15,2.61
21137,2014,2.265,2.815
21137,2015,1.985,2.38
21137,2016,2.15,2.61
21137,2017,2.495,3.225
21137,2018,2.38,3.02
21137,2019,2.265,2.815
21137,2020,2.15,2.61
21137,2021,2.0675,2.495
21137,2022,2.265,2.815
21137,2023,2.815,3.43
21137,2024,2.61,3.43
21139,1999,1.3775,1.5875
21139,2000,1.535,1.7825
21139,2001,1.7825,2.1
21139,2002,2.1225,2.6175
21139,2003,1.925,2.2975
21139,2004,2.15,2.61
21139,2005,1.76,2.0675
21139,2006,1.6475,1.925
21139,2007,1.58,1.82
21139,2008,1.76,2.0675
21139,2009,1.58,1.82
21139,2010,1.3925,1.6175
21139,2011,1.145,1.325
21139,2012,1.055,1.235
21139,2013,0.9525,1.145
21139,2014,0.9975,1.19
21139,2015,1.235,1.4225
21139,2016,1.3775,1.5875
21139,2017,1.37,1.58
21139,2018,1.475,1.7
21139,2019,1.475,1.7
21139,2020,1.43,1.6475
21139,2021,1.5875,1.8425
21139,2022,1.535,1.7825
21139,2023,1.37,1.58
21139,2024,1.01,1.19
21141,1999,0.9525,1.145
21141,2000,1.055,1.235
21141,2001,0.94,1.145
21141,2002,1.28,1.475
21141,2003,1.28,1.4825
21141,2004,1.28,1.475
21141,2005,1.235,1.4225
21141,2006,1.49,1.73
21141,2007,1.82,2.15
21141,2008,2.0675,2.495
21141,2009,2.15,2.61
21141,2010,1.82,2.15
21141,2011,1.985,2.38
21141,2012,1.9025,2.265
21141,2013,1.82,2.15
21141,2014,1.82,2.15
21141,2015,1.7,1.985
21141,2016,1.76,2.0675
21141,2017,1.64,1.9025
21141,2018,1.3775,1.5875
21141,2019,1.325,1.5275
21141,2020,1.4825,1.7075
21141,2021,1.385,1.6025
21141,2022,1.3775,1.5875
21141,2023,1.325,1.5275
21141,2024,1.19,1.37
21143,1999,1.535,1.7825
21143,2000,1.4825,1.7075
21143,2001,1.5425,1.83
21143,2002,2.155,2.7075
21143,2003,2.2975,2.905
21143,2004,1.76,2.0675
21143,2005,1.5875,1.8425
21143,2006,1.79,2.1225
21143,2007,2.215,2.79
21143,2008,1.58,1.82
21143,2009,2.815,3.43
21143,2010,2.265,2.815
21143,2011,1.82,2.15
21143,2012,1.6425,1.98
21143,2013,2.15,2.61
21143,2014,1.985,2.38
21143,2015,1.985,2.38
21143,2016,1.845,2.245
21143,2017,1.9025,2.265
21143,2018,1.7,1.985
21143,2019,1.76,2.0675
21143,2020,1.475,1.7
21143,2021,1.145,1.325
21143,2022,1.475,1.7
21143,2023,1.5425,1.79
21143,2024,1.82,2.15
21145,1999,0,0.78
21145,2000,0.78,1.01
21145,2001,0.78,1.01
21145,2002,0.78,1.01
21145,2003,0.8375,1.055
21145,2004,0.78,1.01
21145,2005,0.78,1.01
21145,2006,0.8375,1.055
21145,2007,0.895,1.1
21145,2008,0.895,1.1
21145,2009,1.01,1.19
21145,2010,0.9525,1.145
21145,2011,0.8375,1.055
21145,2012,0.78,1.01
21145,2013,0.78,1.01
21145,2014,0.78,1.01
21145,2015,0.78,1.01
21145,2016,0.78,1.01
21145,2017,0.8375,1.055
21145,2018,0.8375,1.055
21145,2019,0.895,1.1
21145,2020,0.895,1.1
21145,2021,0.78,1.01
21145,2022,0.78,1.01
21145,2023,0.78,1.01
21145,2024,0.78,1.01
21147,1999,1.145,1.325
21147,2000,1.1,1.28
21147,2001,0.8375,1.055
21147,2002,0.8375,1.055
21147,2003,1.19,1.37
21147,2004,1.1,1.2875
21147,2005,1.145,1.325
21147,2006,1.28,1.475
21147,2007,1.3925,1.6175
21147,2008,1.6475,1.925
21147,2009,1.7,1.985
21147,2010,1.58,1.82
21147,2011,1.5275,1.76
21147,2012,1.4225,1.64
21147,2013,1.4225,1.64
21147,2014,1.7,1.985
21147,2015,1.7,1.985
21147,2016,1.76,2.0675
21147,2017,1.9025,2.265
21147,2018,1.82,2.15
21147,2019,1.82,2.15
21147,2020,1.82,2.15
21147,2021,1.985,2.38
21147,2022,1.985,2.38
21147,2023,2.15,2.61
21147,2024,2.15,2.61
21149,1999,2.1,2.585
21149,2000,2.1,2.585
21149,2001,2.0675,2.495
21149,2002,2.0675,2.495
21149,2003,1.985,2.38
21149,2004,2.0675,2.495
21149,2005,2.265,2.815
21149,2006,2.495,3.225
21149,2007,3.43,NA
21149,2008,3.43,NA
21149,2009,3.43,NA
21149,2010,3.43,NA
21149,2011,3.225,3.43
21149,2012,3.225,3.43
21149,2013,3.43,NA
21149,2014,3.43,NA
21149,2015,3.225,3.43
21149,2016,3.02,3.43
21149,2017,3.43,NA
21149,2018,3.225,3.43
21149,2019,2.815,3.43
21149,2020,3.43,NA
21149,2021,3.43,NA
21149,2022,3.43,NA
21149,2023,3.43,NA
21149,2024,3.43,NA
21151,1999,1.1975,1.3925
21151,2000,1.28,1.475
21151,2001,1.37,1.58
21151,2002,1.37,1.58
21151,2003,1.475,1.7
21151,2004,1.7,1.985
21151,2005,1.76,2.0675
21151,2006,1.82,2.15
21151,2007,1.985,2.38
21151,2008,1.985,2.38
21151,2009,2.0675,2.495
21151,2010,1.82,2.15
21151,2011,1.64,1.9025
21151,2012,1.5275,1.76
21151,2013,1.5275,1.76
21151,2014,1.37,1.58
21151,2015,1.37,1.58
21151,2016,1.5275,1.76
21151,2017,1.475,1.7
21151,2018,1.475,1.7
21151,2019,1.475,1.7
21151,2020,1.5275,1.76
21151,2021,1.58,1.82
21151,2022,1.5275,1.76
21151,2023,1.475,1.7
21151,2024,1.19,1.37
21153,1999,1.1,1.28
21153,2000,0.8025,1.1325
21153,2001,1.055,1.235
21153,2002,1.28,1.475
21153,2003,1.475,1.7
21153,2004,1.7,1.985
21153,2005,1.5875,1.8425
21153,2006,1.58,1.82
21153,2007,1.5275,1.76
21153,2008,1.64,1.9025
21153,2009,1.76,2.0675
21153,2010,2.38,3.02
21153,2011,2.61,3.43
21153,2012,2.61,3.43
21153,2013,2.265,2.815
21153,2014,2.0675,2.495
21153,2015,2.38,3.02
21153,2016,2.61,3.43
21153,2017,2.61,3.43
21153,2018,2.815,3.43
21153,2019,2.495,3.225
21153,2020,2.38,3.02
21153,2021,2.815,3.43
21153,2022,2.585,2.88333333333333
21153,2023,2.265,2.815
21153,2024,2.61,3.43
21155,1999,1.01,1.19
21155,2000,0.9525,1.145
21155,2001,0.9525,1.145
21155,2002,0.8375,1.055
21155,2003,0.8375,1.055
21155,2004,1.01,1.19
21155,2005,0.9525,1.145
21155,2006,0.78,1.01
21155,2007,0.94,1.145
21155,2008,1.19,1.385
21155,2009,1.1,1.28
21155,2010,1.01,1.19
21155,2011,0.8375,1.055
21155,2012,0.78,1.01
21155,2013,0.9525,1.145
21155,2014,0.895,1.1
21155,2015,0.78,1.01
21155,2016,0.585,0.9525
21155,2017,0.78,1.01
21155,2018,0.78,1.01
21155,2019,0.195,0.8375
21155,2020,0.78,1.01
21155,2021,0.895,1.1
21155,2022,0.39,0.895
21155,2023,0.585,0.9525
21155,2024,0.78,1.01
21157,1999,0,0.78
21157,2000,0.6425,0.9975
21157,2001,0.7575,1.0875
21157,2002,1.01,1.19
21157,2003,1.01,1.19
21157,2004,1.145,1.325
21157,2005,1.19,1.37
21157,2006,1.235,1.4225
21157,2007,1.235,1.43
21157,2008,1.325,1.5275
21157,2009,1.325,1.5275
21157,2010,1.145,1.325
21157,2011,1.055,1.235
21157,2012,1.01,1.19
21157,2013,1.055,1.235
21157,2014,1.01,1.19
21157,2015,1.01,1.19
21157,2016,1.055,1.235
21157,2017,0.9525,1.145
21157,2018,1.01,1.19
21157,2019,1.055,1.235
21157,2020,1.235,1.4225
21157,2021,1.28,1.475
21157,2022,1.1,1.28
21157,2023,0.895,1.1
21157,2024,0.78,1.01
21159,1999,1.01,1.19
21159,2000,1.28,1.475
21159,2001,0.585,0.9525
21159,2002,0.78,1.01
21159,2003,0.78,1.01
21159,2004,0.8375,1.055
21159,2005,0.8375,1.055
21159,2006,0.895,1.1
21159,2007,0.9525,1.145
21159,2008,0.8375,1.055
21159,2009,0.78,1.01
21159,2010,0.195,0.8375
21159,2011,0,0.78
21159,2012,0.39,0.895
21159,2013,0.195,0.8375
21159,2014,0.78,1.01
21159,2015,0.6425,0.9975
21159,2016,0.895,1.1
21159,2017,1.055,1.235
21159,2018,1.1,1.28
21159,2019,1.235,1.4225
21159,2020,1.475,1.7
21159,2021,1.0375,1.2575
21159,2022,1.28,1.475
21159,2023,0.985,1.19
21159,2024,1.01,1.19
21161,1999,0,0.78
21161,2000,0,0.78
21161,2001,0.39,0.895
21161,2002,0.8375,1.055
21161,2003,0.9525,1.145
21161,2004,0.94,1.145
21161,2005,1.055,1.235
21161,2006,1.1,1.28
21161,2007,1.145,1.325
21161,2008,1.145,1.325
21161,2009,1.19,1.37
21161,2010,1.145,1.325
21161,2011,1.145,1.325
21161,2012,1.01,1.19
21161,2013,0.8375,1.055
21161,2014,0.78,1.01
21161,2015,0.78,1.01
21161,2016,1.01,1.19
21161,2017,0.9525,1.145
21161,2018,0.8375,1.055
21161,2019,1.055,1.235
21161,2020,0.895,1.1
21161,2021,0.895,1.1
21161,2022,0.895,1.1
21161,2023,0.9525,1.145
21161,2024,0.78,1.01
21163,1999,2.495,3.225
21163,2000,2.38,3.02
21163,2001,2.61,3.43
21163,2002,2.61,3.43
21163,2003,2.495,3.225
21163,2004,3.43,NA
21163,2005,3.43,NA
21163,2006,3.02,3.43
21163,2007,3.43,NA
21163,2008,3.43,NA
21163,2009,3.43,NA
21163,2010,3.43,NA
21163,2011,3.225,3.43
21163,2012,3.43,NA
21163,2013,3.43,NA
21163,2014,3.43,NA
21163,2015,3.43,NA
21163,2016,3.43,NA
21163,2017,3.43,NA
21163,2018,3.43,NA
21163,2019,3.43,NA
21163,2020,3.43,NA
21163,2021,3.43,NA
21163,2022,3.225,3.43
21163,2023,3.02,3.43
21163,2024,3.43,NA
21165,1999,1.985,2.38
21165,2000,2.2025,2.20666666666667
21165,2001,2.7,3.15666666666667
21165,2002,2.61,3.43
21165,2003,2.815,3.43
21165,2004,3.02,3.43
21165,2005,2.815,3.43
21165,2006,2.815,3.43
21165,2007,2.815,3.43
21165,2008,2.815,3.43
21165,2009,2.815,3.43
21165,2010,2.15,2.61
21165,2011,1.9025,2.265
21165,2012,1.925,2.2975
21165,2013,2.1825,2.7
21165,2014,2.815,3.43
21165,2015,3.43,NA
21165,2016,3.43,NA
21165,2017,2.61,3.43
21165,2018,2.61,3.43
21165,2019,2.61,3.43
21165,2020,2.38,3.02
21165,2021,2.15,2.61
21165,2022,2.265,2.815
21165,2023,3.02,3.43
21165,2024,3.43,NA
21167,1999,0.94,1.145
21167,2000,0.9525,1.145
21167,2001,1.1,1.28
21167,2002,1.19,1.3775
21167,2003,1.1,1.28
21167,2004,1.055,1.235
21167,2005,1.19,1.3775
21167,2006,1.4225,1.64
21167,2007,1.76,2.0675
21167,2008,1.985,2.38
21167,2009,2.265,2.815
21167,2010,1.985,2.38
21167,2011,1.82,2.15
21167,2012,1.7,1.985
21167,2013,1.64,1.9025
21167,2014,1.5275,1.76
21167,2015,1.58,1.82
21167,2016,1.64,1.9025
21167,2017,1.7,1.985
21167,2018,1.7,1.985
21167,2019,1.64,1.9025
21167,2020,1.7,1.985
21167,2021,1.475,1.7
21167,2022,1.4225,1.64
21167,2023,1.535,1.7825
21167,2024,1.58,1.82
21169,1999,1.28,1.475
21169,2000,1.3325,1.535
21169,2001,1.1,1.2875
21169,2002,0.9975,1.19
21169,2003,1.145,1.3325
21169,2004,1.235,1.43
21169,2005,1.7225,2.0175
21169,2006,1.985,2.38
21169,2007,2.15,2.61
21169,2008,2.495,3.225
21169,2009,2.61,3.43
21169,2010,2.38,3.02
21169,2011,2.265,2.815
21169,2012,2.0675,2.495
21169,2013,2.15,2.61
21169,2014,2.0675,2.495
21169,2015,1.9025,2.265
21169,2016,1.9025,2.265
21169,2017,1.82,2.15
21169,2018,1.58,1.82
21169,2019,1.64,1.9025
21169,2020,2.04,2.5025
21169,2021,1.82,2.15
21169,2022,2.1825,2.7
21169,2023,2.265,2.815
21169,2024,2.15,2.61
21171,1999,0,0.78
21171,2000,0,0.78
21171,2001,0.9525,1.145
21171,2002,1.055,1.235
21171,2003,1.145,1.325
21171,2004,1.01,1.19
21171,2005,1.0425,1.2425
21171,2006,1.2875,1.4825
21171,2007,1.64,1.9025
21171,2008,1.5275,1.76
21171,2009,1.64,1.9025
21171,2010,1.4225,1.64
21171,2011,1.4225,1.64
21171,2012,1.4225,1.64
21171,2013,1.325,1.5275
21171,2014,1.235,1.4225
21171,2015,1.235,1.4225
21171,2016,1.1,1.28
21171,2017,1.28,1.475
21171,2018,1.19,1.37
21171,2019,1.1,1.28
21171,2020,1.0425,1.235
21171,2021,0.895,1.1
21171,2022,1.19,1.3775
21171,2023,0.985,1.19
21171,2024,0.78,1.01
21173,1999,1.2225,1.4375
21173,2000,1.145,1.3325
21173,2001,1.28,1.4825
21173,2002,1.64,1.9025
21173,2003,1.82,2.15
21173,2004,1.82,2.15
21173,2005,1.64,1.9025
21173,2006,1.5275,1.76
21173,2007,1.5875,1.8425
21173,2008,1.9025,2.265
21173,2009,2.15,2.61
21173,2010,2.15,2.61
21173,2011,1.82,2.15
21173,2012,1.4225,1.64
21173,2013,1.235,1.4225
21173,2014,1.19,1.37
21173,2015,1.19,1.37
21173,2016,1.145,1.325
21173,2017,1.235,1.43
21173,2018,1.28,1.4825
21173,2019,1.235,1.4225
21173,2020,1.43,1.6475
21173,2021,1.4225,1.64
21173,2022,1.145,1.325
21173,2023,1.28,1.475
21173,2024,1.37,1.58
21175,1999,1.055,1.235
21175,2000,1.2875,1.49
21175,2001,1.82,2.15
21175,2002,1.82,2.15
21175,2003,1.82,2.15
21175,2004,2.15,2.61
21175,2005,1.76,2.0675
21175,2006,1.76,2.0675
21175,2007,1.82,2.15
21175,2008,1.7075,2.0075
21175,2009,1.67,1.9575
21175,2010,1.8975,2.305
21175,2011,1.7,1.985
21175,2012,1.7,1.985
21175,2013,1.82,2.15
21175,2014,1.9025,2.265
21175,2015,1.985,2.38
21175,2016,2.15,2.61
21175,2017,2.15,2.61
21175,2018,1.9025,2.265
21175,2019,1.6475,1.925
21175,2020,1.76,2.0675
21175,2021,1.3325,1.535
21175,2022,0.9975,1.19
21175,2023,0.9525,1.145
21175,2024,0.78,1.01
21177,1999,1.3775,1.5875
21177,2000,1.4225,1.64
21177,2001,1.385,1.6025
21177,2002,1.325,1.5275
21177,2003,1.475,1.7
21177,2004,1.475,1.7
21177,2005,1.28,1.4825
21177,2006,1.4225,1.64
21177,2007,1.28,1.475
21177,2008,1.325,1.5275
21177,2009,1.28,1.475
21177,2010,1.145,1.325
21177,2011,1.235,1.43
21177,2012,1.4825,1.7075
21177,2013,1.1,1.28
21177,2014,1.1,1.28
21177,2015,1.145,1.325
21177,2016,1.19,1.37
21177,2017,1.19,1.37
21177,2018,1.28,1.475
21177,2019,1.19,1.37
21177,2020,1.19,1.3775
21177,2021,1.055,1.235
21177,2022,1.145,1.3325
21177,2023,1.055,1.235
21177,2024,1.01,1.19
21179,1999,1.0875,1.28
21179,2000,1.19,1.37
21179,2001,0.9525,1.145
21179,2002,1.055,1.235
21179,2003,1.145,1.325
21179,2004,1.325,1.5275
21179,2005,1.37,1.58
21179,2006,1.595,1.865
21179,2007,1.985,2.38
21179,2008,1.985,2.38
21179,2009,1.8425,2.1825
21179,2010,1.76,2.0675
21179,2011,1.76,2.0675
21179,2012,1.64,1.9025
21179,2013,1.5275,1.76
21179,2014,1.64,1.9025
21179,2015,1.7,1.985
21179,2016,1.64,1.9025
21179,2017,1.5275,1.76
21179,2018,1.475,1.7
21179,2019,1.5275,1.76
21179,2020,1.76,2.0675
21179,2021,1.82,2.15
21179,2022,1.76,2.0675
21179,2023,1.58,1.82
21179,2024,1.58,1.82
21181,1999,1.235,1.43
21181,2000,1.785,2.2025
21181,2001,2.1825,2.7
21181,2002,2.61,3.43
21181,2003,3.43,NA
21181,2004,3.43,NA
21181,2005,3.43,NA
21181,2006,3.43,NA
21181,2007,3.43,NA
21181,2008,3.43,NA
21181,2009,3.43,NA
21181,2010,3.43,NA
21181,2011,2.7,3.15666666666667
21181,2012,3.43,NA
21181,2013,3.225,3.43
21181,2014,3.02,3.43
21181,2015,3.43,NA
21181,2016,3.225,3.43
21181,2017,3.43,NA
21181,2018,3.43,NA
21181,2019,3.43,NA
21181,2020,3.43,NA
21181,2021,3.43,NA
21181,2022,3.43,NA
21181,2023,3.43,NA
21181,2024,3.43,NA
21183,1999,0.585,0.9525
21183,2000,0.9525,1.145
21183,2001,1.0425,1.235
21183,2002,0.8375,1.055
21183,2003,0.895,1.1
21183,2004,0.985,1.19
21183,2005,1.37,1.58
21183,2006,1.235,1.4225
21183,2007,1.19,1.37
21183,2008,1.145,1.325
21183,2009,1.1,1.28
21183,2010,1.1,1.28
21183,2011,1.055,1.235
21183,2012,1.055,1.235
21183,2013,1.5275,1.76
21183,2014,1.4225,1.64
21183,2015,1.37,1.58
21183,2016,1.4225,1.64
21183,2017,1.325,1.5275
21183,2018,1.235,1.4225
21183,2019,1.235,1.4225
21183,2020,1.5875,1.8425
21183,2021,1.64,1.9025
21183,2022,1.5275,1.76
21183,2023,1.37,1.58
21183,2024,1.37,1.58
21185,1999,2.61,3.43
21185,2000,2.61,3.43
21185,2001,3.225,3.43
21185,2002,3.43,NA
21185,2003,3.43,NA
21185,2004,3.43,NA
21185,2005,3.43,NA
21185,2006,3.43,NA
21185,2007,3.43,NA
21185,2008,3.43,NA
21185,2009,3.43,NA
21185,2010,3.43,NA
