GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "09000","Connecticut",1,SAGDP3N,68,"61,62","  Educational services, health care, and social assistance ","Thousands of dollars",450396,468117,466454,465592,450771,477924,520134,551594,627852,716525,765073,836400,866003,886242,853358,1188963,1203653,1177013,1128008,1147481,1395039,1645572,1725891,-109831,386890,1548610,1796860
 "09000","Connecticut",1,SAGDP3N,69,"61","   Educational services ","Thousands of dollars",127123,141629,146938,155979,127657,145171,157838,170246,177095,192304,205256,207040,236647,235991,243623,249461,254617,262146,264821,281324,303593,319144,347771,244206,267295,405214,447548
 "09000","Connecticut",1,SAGDP3N,70,"62","   Health care and social assistance ","Thousands of dollars",323273,326488,319516,309614,323114,332754,362296,381347,450757,524222,559817,629360,629356,650251,609735,939502,949036,914867,863187,866158,1091446,1326428,1378120,-354037,119595,1143395,1349311
 "09000","Connecticut",1,SAGDP3N,71,"621","    Ambulatory health care services ","Thousands of dollars",87115,93954,96676,98555,83878,90183,93586,99134,105183,103359,109834,111573,119680,117505,116614,115292,107631,111447,114056,120399,126463,134022,138838,-990457,-602532,63831,142783
 "09000","Connecticut",1,SAGDP3N,72,"622","    Hospitals ","Thousands of dollars",122940,115609,106988,101439,128183,130324,145039,154549,186727,230186,245547,285077,283560,292370,246259,452253,467159,442826,405839,407010,528652,695811,731047,479447,611977,703927,787771
 "09000","Connecticut",1,SAGDP3N,73,"623","    Nursing and residential care facilities ","Thousands of dollars",88287,88116,84464,77385,84579,84249,94602,96760,124773,156239,166292,191740,182756,197734,204183,333093,342231,330743,311510,306275,400353,459576,470806,276255,363004,501147,543779
 "09000","Connecticut",1,SAGDP3N,74,"624","    Social assistance ","Thousands of dollars",24931,28810,31388,32236,26475,27997,29069,30905,34074,34437,38144,40970,43361,42643,42679,38864,32015,29850,31782,32473,35978,37019,37429,-119282,-252854,-125509,-125022
 "09000","Connecticut",1,SAGDP3N,75,"71,72","  Arts, entertainment, recreation, accommodation, and food services ","Thousands of dollars",597255,673931,699027,706403,668494,663622,713634,784726,809802,859830,852093,894343,848360,815295,845229,1143031,1021420,1036439,1020258,992675,1148657,1324252,1359944,722826,668476,2133830,2288716
 "09000","Connecticut",1,SAGDP3N,76,"71","   Arts, entertainment, and recreation ","Thousands of dollars",250732,315025,335728,347637,324460,331884,365061,424335,408156,442011,393524,374917,350488,322685,358331,450222,308874,309677,285121,284005,328600,375771,403690,514163,889356,1104612,1199659
 "09000","Connecticut",1,SAGDP3N,77,"711-712","    Performing arts, spectator sports, museums, and related activities ","Thousands of dollars",147177,189365,197412,203698,211561,204270,221590,262152,246786,269294,212508,199698,180264,158927,171273,168448,125876,120477,109449,105351,109663,110547,104033,98154,98417,214361,269767
 "09000","Connecticut",1,SAGDP3N,78,"713","    Amusement, gambling, and recreation industries ","Thousands of dollars",103555,125660,138316,143938,112899,127614,143471,162183,161370,172717,181016,175219,170225,163757,187058,281774,182998,189201,175671,178654,218936,265224,299657,416009,790939,890251,929892
 "09000","Connecticut",1,SAGDP3N,79,"72","   Accommodation and food services ","Thousands of dollars",346523,358905,363298,358766,344034,331738,348573,360391,401646,417819,458569,519426,497872,492611,486898,692809,712546,726762,735137,708670,820057,948481,956254,208662,-220880,1029218,1089057
 "09000","Connecticut",1,SAGDP3N,80,"721","    Accommodation ","Thousands of dollars",115705,115634,111104,110630,97917,92685,96586,100917,114571,126355,133481,155092,141564,135814,145496,218603,223863,226173,212710,199428,235207,295720,299262,118050,73025,221589,234414
 "09000","Connecticut",1,SAGDP3N,81,"722","    Food services and drinking places ","Thousands of dollars",230817,243271,252194,248136,246118,239052,251987,259474,287076,291465,325088,364334,356307,356797,341402,474206,488684,500589,522428,509242,584851,652762,656991,90612,-293905,807629,854643
 "09000","Connecticut",1,SAGDP3N,82,"81","  Other services (except government and government enterprises) ","Thousands of dollars",247477,267170,262749,250024,235314,238373,245135,249746,265017,259744,277306,277636,285044,283776,300221,354461,357824,383588,392371,392153,415784,449576,458080,41792,219103,505937,516361
 "09000","Connecticut",1,SAGDP3N,83,"92"," Government and government enterprises ","Thousands of dollars",-156627,-133511,-134525,-128264,-129752,-150638,-168742,-183373,-188715,-198331,-194786,-182006,-214802,-208724,-231662,-232791,-235382,-273185,-287090,-287928,-226162,-248201,-257920,-445937,-519916,-639086,-488020
 "09000","Connecticut",1,SAGDP3N,84,"...","  Federal civilian ","Thousands of dollars",-490,-981,-1312,-1348,-1526,-1741,-2491,-1789,-2173,-1939,-2178,-2257,-2791,-2178,-1985,-2655,-3620,-3724,-3068,-3019,-3288,-4094,-5134,-6141,-7363,-6138,-6099
 "09000","Connecticut",1,SAGDP3N,85,"...","  Military ","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "09000","Connecticut",1,SAGDP3N,86,"...","  State and local ","Thousands of dollars",-156137,-132530,-133213,-126917,-128226,-148897,-166251,-181584,-186543,-196391,-192608,-179749,-212011,-206546,-229677,-230135,-231762,-269461,-284022,-284909,-222873,-244107,-252786,-439796,-512553,-632948,-481921
 "09000","Connecticut",1,SAGDP3N,87,"11,21","Natural resources and mining ","Thousands of dollars",17795,17477,15230,6170,12948,15640,14525,16810,14627,19236,21936,22606,21106,18444,25615,28881,32143,39159,38382,37229,41450,40619,41140,-34166,14403,39277,50384
 "09000","Connecticut",1,SAGDP3N,88,"42,44-45","Trade ","Thousands of dollars",3037388,3175765,3220142,3218454,3201490,3125557,3246983,3375666,3457539,3316469,3403745,3535792,3335689,3521529,3750931,4563842,4590355,4713202,4544908,4401596,4681428,5123006,5366371,4164062,5341593,6097354,6281494
 "09000","Connecticut",1,SAGDP3N,89,"22,48-49","Transportation and utilities ","Thousands of dollars",690040,716551,709873,766258,657995,663335,717750,824965,859577,785309,847656,937053,973252,934361,997780,1085922,1093060,1117072,1083768,1119419,1124648,1157368,1220129,969948,1055136,1403058,1449855
 "09000","Connecticut",1,SAGDP3N,90,"31-33,51","Manufacturing and information ","Thousands of dollars",1461256,1689731,1662128,1728008,1872381,1995376,2145394,1953371,1960630,1910412,2021957,1814510,1875860,1869356,2014868,2116857,2289904,2229147,2284353,2210077,2264626,2285686,2356292,1136395,1375338,2199706,2300006
 "09000","Connecticut",1,SAGDP3N,91,"...","Private goods-producing industries 2/","Thousands of dollars",917429,1033567,1022617,1100028,1243012,1393030,1514757,1326891,1325893,1341238,1437977,1227354,1258397,1244179,1389169,1406667,1532088,1474413,1457273,1409523,1527099,1545090,1616689,-411746,447464,1788117,1861449
 "09000","Connecticut",1,SAGDP3N,92,"...","Private services-providing industries 3/","Thousands of dollars",9559134,10065708,10265532,10472402,10324905,10497930,11254375,11861673,12424901,12474601,13150981,13312957,13369044,13472440,13988418,15782437,15847609,16651582,16628868,16733902,17109037,18670492,18787492,12540731,15232442,20686550,21872671
"Note: See the included footnote file."
"SAGDP3N: Taxes on production and imports less subsidies 1."
"Last updated: September 27, 2024-- new statistics for 2023; revised statistics for 2019-2022."
"U.S. Bureau of Economic Analysis"
